query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	match
ERR9924614.311172	9160	58	9139	+	OX276330.1	47475851	1162	9765	1683	10555	14	1683
ERR9924614.482981	6090	4380	6082	+	OX276328.1	64010702	17620	19325	1599	1711	33	1599
ERR9924614.729864	7707	36	7676	-	OX276330.1	47475851	302	10069	1562	10439	11	1562
ERR9924614.1234594	6314	27	6287	+	OX276330.1	47475851	1343	10212	1560	9476	7	1560
ERR9924614.1836539	4157	1194	4095	-	OX276331.1	39288891	39285983	39288883	1537	2902	60	1537
ERR9924614.1320181	7784	5236	7768	+	OX276333.1	26735716	9126	11659	1531	2534	60	1531
ERR9924614.1675742	8858	6338	8858	+	OX276333.1	26735716	9140	11659	1523	2521	60	1523
ERR9924614.812083	7422	85	7260	+	OX276330.1	47475851	323	10354	1522	10678	4	1522
ERR9924614.1467289	6068	2974	6066	+	OX276331.1	39288891	25	3084	1503	3093	60	1503
ERR9924614.1381678	7769	151	7764	+	OX276330.1	47475851	270	10545	1492	10647	14	1492
ERR9924614.1715437	9758	417	9729	+	OX276330.1	47475851	5	10637	1490	11400	17	1490
ERR9924614.381312	5361	413	5357	+	OX276330.1	47475851	6039	11189	1451	5879	2	1451
ERR9924614.1875817	9690	12	7699	+	OX276330.1	47475851	1173	10396	1450	9948	6	1450
ERR9924614.763054	5361	489	5361	-	OX276331.1	39288891	39282963	39287614	1414	5272	0	1414
ERR9924614.1474126	8515	279	8508	+	OX276330.1	47475851	5	10396	1383	10940	6	1383
ERR9924614.1317201	5675	267	5672	+	OX276330.1	47475851	5091	10995	1369	6475	2	1369
ERR9924614.1591216	6396	867	5815	-	OX276329.1	59217327	59210086	59214744	1345	5348	60	1345
ERR9924614.1674032	5511	2365	5503	-	OX276329.1	59217327	59214180	59217251	1324	3148	60	1324
ERR9924614.1652622	6621	24	3313	-	OX276331.1	39288891	25	2957	1322	3291	60	1322
ERR9924614.1419456	5650	160	5642	+	OX276330.1	47475851	1152	8707	1288	7921	4	1288
ERR9924614.1620697	7648	745	7476	+	OX276330.1	47475851	5	10090	1287	10533	0	1287
ERR9924614.1600237	6076	52	6021	+	OX276330.1	47475851	2865	10229	1265	7881	7	1265
ERR9924614.1341096	8420	1937	8418	+	OX276330.1	47475851	6039	10552	1257	6813	14	1257
ERR9924614.1257793	7171	170	7127	-	OX276331.1	39288891	39280803	39287623	1244	7540	41	1244
ERR9924614.863717	7752	21	7744	+	OX276330.1	47475851	5	9988	1207	10460	0	1207
ERR9924614.1664608	8516	781	8500	+	OX276330.1	47475851	5	9477	1196	9947	1	1196
ERR9924614.1232568	7277	21	7255	+	OX276330.1	47475851	272	9477	1190	9815	2	1190
ERR9924614.1817472	8169	39	8053	-	OX276330.1	47475851	1152	10212	1188	9780	5	1188
ERR9924614.1224460	7415	5192	7413	-	OX276332.1	39234617	39185175	39187569	1176	2394	1	1176
ERR9924614.536507	6730	1072	6350	+	OX276330.1	47475851	6049	10396	1165	6060	4	1165
ERR9924614.549201	7131	306	5908	+	OX276330.1	47475851	6039	10236	1161	6133	3	1161
ERR9924614.1284361	7136	945	7113	+	OX276330.1	47475851	5	7712	1158	8277	2	1158
ERR9924614.1858512	5983	132	5963	-	OX276330.1	47475851	1162	8405	1154	7768	3	1154
ERR9924614.1876312	7770	1555	7760	-	OX276329.1	59217327	59210967	59216805	1140	6677	34	1140
ERR9924614.655678	7584	705	7560	-	OX276330.1	47475851	2782	10396	1136	8391	4	1136
ERR9924614.351289	5687	66	5678	+	OX276330.1	47475851	616	7213	1126	7399	4	1126
ERR9924614.1503699	6565	348	6417	+	OX276330.1	47475851	5219	10247	1109	6578	5	1109
ERR9924614.1896448	5857	375	5690	-	OX276329.1	59217327	59210967	59215888	1107	5610	32	1107
ERR9924614.1815214	10794	2576	10785	+	OX276330.1	47475851	16	9114	1103	9728	0	1103
ERR9924614.467827	5288	70	5117	-	OX276330.1	47475851	5	6761	1097	6975	0	1097
ERR9924614.809422	8373	1119	6072	+	OX276330.1	47475851	6039	10396	1083	5690	3	1083
ERR9924614.1329354	8053	382	5244	+	OX276330.1	47475851	6049	10396	1065	5493	12	1065
ERR9924614.692892	6290	513	6260	+	OX276330.1	47475851	5	6947	1056	7444	2	1056
ERR9924614.1716491	6716	619	6608	-	OX276329.1	59217327	59211580	59217251	1050	6735	1	1050
ERR9924614.1158042	6918	49	6606	-	OX276330.1	47475851	5	7408	1043	8150	5	1043
ERR9924614.87005	7791	848	6032	+	OX276330.1	47475851	6039	10396	1033	5638	3	1033
ERR9924614.792725	6712	945	6531	+	OX276330.1	47475851	6039	10354	1030	5858	6	1030
ERR9924614.993012	5214	75	5038	-	OX276330.1	47475851	253	6488	1016	6638	8	1016
ERR9924614.1371522	6049	49	5933	+	OX276330.1	47475851	272	7220	1008	7652	3	1008
ERR9924614.534524	5533	1234	5505	+	OX276330.1	47475851	5656	10090	1005	5402	14	1005
ERR9924614.18655	5411	385	5184	+	OX276330.1	47475851	6039	10247	997	5437	26	997
ERR9924614.659906	7038	6037	7034	+	OX276332.1	39234617	37628	38626	990	998	0	990
ERR9924614.326554	5936	561	4731	-	OX276330.1	47475851	6039	10396	985	5199	14	985
ERR9924614.331384	7158	743	5521	+	OX276330.1	47475851	6049	10396	968	5471	7	968
ERR9924614.484548	5780	170	5766	+	OX276329.1	59217327	59211580	59216814	966	6013	15	966
ERR9924614.1265206	5983	511	5448	+	OX276330.1	47475851	6039	10236	951	5548	6	951
ERR9924614.705143	5168	106	4677	+	OX276329.1	59217327	59212867	59217259	950	5340	0	950
ERR9924614.898857	5529	32	5475	+	OX276330.1	47475851	5152	10236	949	6175	6	949
ERR9924614.899604	6903	1729	6815	+	OX276330.1	47475851	6262	10236	949	5395	0	949
ERR9924614.1130475	4435	212	4414	+	OX276330.1	47475851	6039	10354	946	5321	1	946
ERR9924614.1540374	5128	277	4778	-	OX276330.1	47475851	6049	10354	927	5138	13	927
ERR9924614.1822170	6905	407	6888	+	OX276330.1	47475851	4031	10212	920	7268	6	920
ERR9924614.40673	5647	40	5595	-	OX276330.1	47475851	4009	9597	912	6608	4	912
ERR9924614.1316913	5386	546	5375	+	OX276330.1	47475851	6039	10247	910	5282	13	910
ERR9924614.157939	5411	6	5314	-	OX276330.1	47475851	4009	9986	901	6386	3	901
ERR9924614.1305392	5250	697	5192	-	OX276330.1	47475851	6292	10396	886	5022	10	886
ERR9924614.862589	5259	76	5195	-	OX276330.1	47475851	4436	10069	882	6178	3	882
ERR9924614.57998	3199	11	1767	-	OX276330.1	47475851	16	1802	874	1819	34	874
ERR9924614.1307113	4749	852	4746	+	OX276330.1	47475851	6039	10229	865	4732	0	865
ERR9924614.1806828	4360	331	4307	+	OX276330.1	47475851	6039	10396	863	5071	22	863
ERR9924614.947555	5648	47	5572	+	OX276330.1	47475851	2032	8696	852	7121	0	852
ERR9924614.793595	3909	121	3490	+	OX276330.1	47475851	6189	10354	845	4812	3	845
ERR9924614.1205456	4196	19	4138	+	OX276330.1	47475851	951	5816	844	5521	0	844
ERR9924614.1392485	1990	11	1951	-	OX276330.1	47475851	5	1940	843	2032	54	843
ERR9924614.1731992	6914	2870	6740	+	OX276330.1	47475851	6039	10246	836	4797	5	836
ERR9924614.1492474	5972	114	4886	+	OX276330.1	47475851	6039	10354	830	5191	3	830
ERR9924614.1905036	5544	741	5467	-	OX276330.1	47475851	6039	10354	823	5118	10	823
ERR9924614.230714	4023	342	3964	-	OX276331.1	39288891	39284777	39287614	821	4045	1	821
ERR9924614.105661	4087	42	4057	-	OX276330.1	47475851	6049	9628	821	4447	4	821
ERR9924614.1410645	5342	1953	5340	+	OX276330.1	47475851	6262	10100	817	4265	9	817
ERR9924614.492152	5940	100	3216	-	OX276330.1	47475851	6049	9722	816	4171	0	816
ERR9924614.589801	6264	234	5584	-	OX276331.1	39288891	39283865	39288628	815	5729	0	815
ERR9924614.1079927	5085	180	4132	-	OX276330.1	47475851	6049	10100	806	4746	2	806
ERR9924614.1304921	5086	61	3831	-	OX276330.1	47475851	6039	10229	805	4651	12	805
ERR9924614.680673	4584	48	4356	-	OX276330.1	47475851	5091	9829	802	5157	3	802
ERR9924614.1106427	5070	161	5014	-	OX276330.1	47475851	270	5533	798	5616	0	798
ERR9924614.1451037	4147	31	4081	+	OX276330.1	47475851	6049	10212	794	4711	8	794
ERR9924614.1417379	3944	121	3800	-	OX276330.1	47475851	6039	10069	793	4626	4	793
ERR9924614.1398842	4269	497	4005	+	OX276330.1	47475851	6039	10396	793	4653	0	793
ERR9924614.222080	5216	44	5075	+	OX276331.1	39288891	39283865	39288626	791	5513	0	791
ERR9924614.262904	5403	29	4322	+	OX276330.1	47475851	6039	10354	786	4888	2	786
ERR9924614.1785253	6529	956	6462	+	OX276330.1	47475851	6039	10396	784	5821	0	784
ERR9924614.1765379	4585	11	4559	-	OX276331.1	39288891	39284208	39288406	783	4977	5	783
ERR9924614.1590435	5277	1282	5174	+	OX276330.1	47475851	6039	10396	777	4629	6	777
ERR9924614.328356	5542	292	5530	+	OX276330.1	47475851	6049	10396	770	5493	0	770
ERR9924614.365714	3927	19	3815	-	OX276330.1	47475851	6049	9765	767	4394	2	767
ERR9924614.938317	5377	1572	5170	+	OX276330.1	47475851	6039	9717	752	4237	3	752
ERR9924614.1056151	4161	496	4024	+	OX276330.1	47475851	6262	10236	737	4348	1	737
ERR9924614.756618	3168	27	3120	+	OX276330.1	47475851	6485	10212	737	4041	1	737
ERR9924614.1794201	7434	77	3250	+	OX276330.1	47475851	6262	10354	728	4399	3	728
ERR9924614.1274554	4796	179	4713	-	OX276330.1	47475851	5992	10236	723	5071	3	723
ERR9924614.913144	2871	59	2731	-	OX276330.1	47475851	6039	9588	718	3827	2	718
ERR9924614.1185124	5277	367	4939	-	OX276331.1	39288891	39284020	39288626	700	4991	4	700
ERR9924614.1374934	4192	129	4091	-	OX276331.1	39288891	39284777	39288626	697	4498	0	697
ERR9924614.1759918	4840	208	4288	+	OX276330.1	47475851	6039	9829	697	4387	0	697
ERR9924614.1154473	3539	21	3188	-	OX276330.1	47475851	6039	10212	695	4490	2	695
ERR9924614.557859	5035	27	3215	-	OX276330.1	47475851	6039	9236	694	3768	0	694
ERR9924614.1550023	3440	34	3312	-	OX276330.1	47475851	4855	9646	689	4920	4	689
ERR9924614.578165	5088	158	4591	-	OX276330.1	47475851	4009	9204	684	5544	22	684
ERR9924614.522206	4299	1578	4299	+	OX276330.1	47475851	6039	9464	678	3665	4	678
ERR9924614.73647	4275	192	4220	+	OX276331.1	39288891	39283907	39288406	672	4849	0	672
ERR9924614.598813	5529	29	2320	-	OX276330.1	47475851	6039	9052	666	3337	0	666
ERR9924614.427933	2882	28	2673	+	OX276331.1	39288891	39284944	39287682	658	3094	0	658
ERR9924614.1548018	3369	9	1194	-	OX276330.1	47475851	5	1245	654	1261	41	654
ERR9924614.1372458	3108	278	3108	+	OX276329.1	59217327	59212850	59216404	628	3854	5	628
ERR9924614.639742	3681	56	3650	+	OX276331.1	39288891	39285269	39288406	625	3738	0	625
ERR9924614.281640	2410	14	2396	-	OX276330.1	47475851	6662	9477	621	3156	2	621
ERR9924614.30651	2924	123	2844	-	OX276330.1	47475851	6262	9829	616	3814	0	616
ERR9924614.339709	5216	80	4317	+	OX276331.1	39288891	39284926	39288626	614	4413	0	614
ERR9924614.124514	3665	30	3592	-	OX276330.1	47475851	1667	5533	599	4206	0	599
ERR9924614.1065668	3362	595	3278	-	OX276331.1	39288891	39285875	39288626	596	3064	49	596
ERR9924614.36463	3313	206	3178	-	OX276331.1	39288891	39285003	39288049	596	3407	0	596
ERR9924614.398670	1580	31	1579	+	OX276330.1	47475851	6272	8990	587	2782	2	587
ERR9924614.1304183	4190	586	4130	+	OX276330.1	47475851	6039	10354	584	4535	0	584
ERR9924614.1307700	2118	17	2022	-	OX276330.1	47475851	6039	8016	575	2332	0	575
ERR9924614.1423822	3556	811	3475	-	OX276331.1	39288891	39285889	39288572	567	2989	0	567
ERR9924614.1856988	1962	181	1894	-	OX276331.1	39288891	39285183	39287623	559	2564	3	559
ERR9924614.1358481	4786	163	4755	+	OX276330.1	47475851	5785	10135	555	5018	1	555
ERR9924614.67490	2616	131	2602	-	OX276331.1	39288891	39285874	39288572	547	2967	6	547
ERR9924614.298599	2312	137	2162	+	OX276330.1	47475851	6485	9175	546	2911	3	546
ERR9924614.177745	2962	166	2772	+	OX276331.1	39288891	39285387	39288049	543	2868	0	543
ERR9924614.204143	3277	71	3087	+	OX276331.1	39288891	39285183	39288049	542	3262	0	542
ERR9924614.891967	3306	37	3139	-	OX276331.1	39288891	39285983	39288761	533	3408	0	533
ERR9924614.393859	2398	90	2398	+	OX276330.1	47475851	6262	9465	533	3396	6	533
ERR9924614.850307	3400	4	3275	+	OX276330.1	47475851	6039	9477	530	3734	10	530
ERR9924614.625194	2933	99	2740	-	OX276331.1	39288891	39286106	39288626	526	2921	0	526
ERR9924614.1074159	2410	186	2003	+	OX276331.1	39288891	39286592	39288572	521	2279	15	521
ERR9924614.949302	3063	109	3030	+	OX276329.1	59217327	59212532	59215248	515	3081	0	515
ERR9924614.1483384	3425	172	3137	+	OX276331.1	39288891	39285857	39288626	514	3125	0	514
ERR9924614.1810678	2742	23	2661	-	OX276331.1	39288891	39286137	39288626	509	2823	35	509
ERR9924614.316053	3215	245	2413	+	OX276331.1	39288891	39286538	39288626	486	2322	0	486
ERR9924614.1684919	2592	75	2512	+	OX276331.1	39288891	39286538	39288626	476	2659	7	476
ERR9924614.169319	2287	196	2122	-	OX276331.1	39288891	39286287	39288626	449	2465	0	449
ERR9924614.1278847	2936	21	2868	+	OX276331.1	39288891	39285413	39288049	420	3006	0	420
ERR9924614.612401	2043	84	2029	-	OX276331.1	39288891	39285983	39287614	418	2115	0	418
ERR9924614.322428	2745	488	2548	-	OX276331.1	39288891	39286538	39288626	411	2248	12	411
ERR9924614.540771	2597	12	2573	+	OX276331.1	39288891	39286174	39288628	410	2675	0	410
ERR9924614.1658636	2566	231	2420	-	OX276331.1	39288891	39286240	39288406	399	2337	0	399
ERR9924614.1170635	1458	34	1343	-	OX276331.1	39288891	39286538	39288039	386	1608	20	386
ERR9924614.513399	1671	95	1568	+	OX276331.1	39288891	39287059	39288626	385	1765	0	385
ERR9924614.1625619	926	222	901	-	OX276331.1	39288891	39287059	39287614	332	718	22	332
ERR9924614.1539006	1340	274	1245	-	OX276331.1	39288891	39286538	39287539	318	1062	21	318
ERR9924614.1688731	863	14	612	+	OX276331.1	39288891	39287100	39287614	296	648	15	296
ERR9924614.1116948	1036	8	938	-	OX276331.1	39288891	39286538	39287583	295	1108	1	295
ERR9924614.1866705	747	9	718	-	OX276331.1	39288891	39286662	39287539	276	910	1	276
ERR9924614.1109703	1342	272	1200	+	OX276331.1	39288891	39286663	39287539	275	933	1	275
ERR9924614.12387	9583	22	799	-	OX276331.1	39288891	39286663	39287346	219	778	0	219
