query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	match
ERR9630942.45287	8204	0	7183	+	OX122893.2	44096799	44087473	44094667	3475	7194	60	3475
ERR9630942.343049	10995	157	10817	-	OX122893.2	44096799	5068	14734	3460	11321	18	3460
ERR9630942.290991	7251	12	5726	+	OX122891.2	79350654	79343385	79349101	3451	5717	60	3451
ERR9630942.360214	13442	1421	13264	-	OX122893.2	44096799	5068	15574	3451	12499	23	3451
ERR9630942.772402	8115	3	4354	+	OX122891.2	79350654	79342998	79347331	3446	4360	60	3446
ERR9630942.857598	11683	825	11486	-	OX122893.2	44096799	5068	14734	3427	11297	24	3427
ERR9630942.421706	7651	1564	7650	-	OX122894.2	43511200	43503523	43509608	3417	6086	60	3417
ERR9630942.825389	15946	4345	15078	+	OX122893.2	44096799	4503	14734	3221	11823	15	3221
ERR9630942.139520	14456	10	14357	+	OX122890.1	82471506	82457082	82471407	3114	14351	12	3114
ERR9630942.75545	8545	3031	8544	-	OX122894.2	43511200	43504019	43509587	2898	5574	60	2898
ERR9630942.1112578	9005	3768	8997	-	OX122894.2	43511200	43504300	43509545	2623	5250	60	2623
ERR9630942.858536	7744	31	6052	+	OX122893.2	44096799	44088850	44094884	2564	6035	60	2564
ERR9630942.1385330	12838	2434	12835	+	OX122895.1	36459576	4453	14846	2558	10401	20	2558
ERR9630942.1189770	6121	1465	6116	-	OX122891.2	79350654	79344421	79349069	2501	4651	60	2501
ERR9630942.1190203	9680	2	9489	-	OX122893.2	44096799	5068	13582	2411	10302	13	2411
ERR9630942.1337400	6674	2528	6639	+	OX122889.2	91187844	397	4507	2238	4111	60	2238
ERR9630942.1314170	7370	3654	7364	+	OX122894.2	43511200	3638	7250	2123	3711	60	2123
ERR9630942.852050	12872	4021	12867	+	OX122893.2	44096799	5068	12943	1951	9507	16	1951
ERR9630942.238985	12710	3844	12706	+	OX122893.2	44096799	5068	12959	1928	9521	16	1928
ERR9630942.482177	11014	4209	10206	+	OX122893.2	44096799	5068	10964	1336	6961	8	1336
ERR9630942.830784	9724	3228	9246	+	OX122893.2	44096799	5068	11800	1253	6989	2	1253
ERR9630942.29852	9451	4440	9295	+	OX122893.2	44096799	5068	10774	1186	5826	6	1186
ERR9630942.670201	8513	678	8363	+	OX122895.1	36459576	1219	8904	1161	7686	7	1161
ERR9630942.104055	7860	2995	7802	-	OX122890.1	82471506	82462588	82467405	1066	4820	1	1066
ERR9630942.1605006	12313	1787	8739	+	OX122892.1	44405252	1555	8604	1027	7136	8	1027
ERR9630942.1159312	8199	405	6660	-	OX122892.1	44405252	2209	8604	1025	6439	8	1025
ERR9630942.897227	9465	724	6996	-	OX122892.1	44405252	2209	8604	1005	6457	12	1005
ERR9630942.800165	6775	629	6764	-	OX122890.1	82471506	82450390	82458198	997	7917	60	997
ERR9630942.349350	5924	15	5699	+	OX122890.1	82471506	82451090	82458198	870	7142	60	870
ERR9630942.568462	6252	3936	6251	+	OX122893.2	44096799	5068	8695	858	3628	6	858
ERR9630942.1585489	3969	1329	3559	+	OX122890.1	82471506	135	2323	114	2245	33	114
ERR9630942.1608767	3178	657	3038	+	OX122890.1	82471506	332	2778	74	2446	2	74
ERR9630942.25175	19106	946	1249	+	OX122890.1	82471506	135	287	66	303	0	66
